date,protocol,chain,loss_usd,vector_category,is_technical,description,source_file
2021-05-02,Spartan Protocol,Other,30500000.0,Flash Loan / Liquidity Share Calculation,True,"Protocol: Spartan Protocol
Date: May 2, 2021
Loss: $30,500,000
Vector: Flash Loan / Liquidity Share Calculation
Scenario: Attacker inflated the pool balance via flash loan before burning LP tokens. The calcLiquidityShare() function used the inflated current balance instead of a cached value, allowing excessive withdrawals.
Reference: https://rekt.news/spartan-rekt/",rekt_news_extra.txt
2021-04-28,Uranium Finance,Other,57200000.0,Logic Bug / Math Error,True,"Protocol: Uranium Finance
Date: Apr 28, 2021
Loss: $57,200,000
Vector: Logic Bug / Math Error
Scenario: A typo in the swap function (using 1000 vs 10000) broke the constant product formula check, allowing the attacker to swap 1 wei for 98% of the pool's reserves.
Reference: https://rekt.news/uranium-rekt/",rekt_news_extra.txt
2021-04-19,EasyFi,Other,59000000.0,Admin Key Compromise / Mnemonic Theft,True,"Protocol: EasyFi
Date: April 19, 2021
Loss: $59,000,000
Vector: Admin Key Compromise / Mnemonic Theft
Scenario: Attacker compromised the founder's machine to steal the mnemonic for the admin key. The attacker drained $6M in stablecoins and ~3M EASY tokens (~$53M) from the protocol treasury.
Reference: https://rekt.news/easyfi-rekt/",rekt_news_extra.txt
2021-04-04,Force DAO,Other,350000.0,Logic Bug / Return Value Ignored,True,"Protocol: Force DAO
Date: April 4, 2021
Loss: $350,000
Vector: Logic Bug / Return Value Ignored
Scenario: Attacker exploited a vault that failed to check the return value of transferFrom (MiniMeToken). This allowed the attacker to mint xFORCE without actually depositing FORCE tokens, then withdrawing the underlying liquidity.
Reference: https://rekt.news/force-rekt/",rekt_news_extra.txt
2021-04-03,Fei Protocol,Other,1300000000.0,Economic Failure / Direct Incentives Bug,True,"Protocol: Fei Protocol
Date: April 3, 2021
Loss: $1,300,000,000
Vector: Economic Failure / Direct Incentives Bug
Scenario: Massive launch failure where the $1 peg was lost immediately; the protocol's Direct Incentives mechanism (burn on sell) created a death spiral that trapped user capital in a de-pegged stablecoin.
Reference: https://rekt.news/fei-rekt/",rekt_news_extra.txt
2021-03-14,Roll,Other,5700000.0,Private Key Compromise,True,"Protocol: Roll
Date: March 14, 2021
Loss: $5,700,000
Vector: Private Key Compromise
Scenario: Attacker gained access to Roll's hot wallet private keys, draining social tokens (WHALE, RARE, etc.) belonging to multiple creators and influencers, then dumping them for ETH on Uniswap.
Reference: https://rekt.news/roll-rekt/",rekt_news_extra.txt
2021-03-08,DODO,Other,2100000.0,Logic Bug / Re-initialization,True,"Protocol: DODO
Date: March 8, 2021
Loss: $2,100,000
Vector: Logic Bug / Re-initialization
Scenario: Multiple Crowdpools (WCRES, ETHA, etc.) were exploited via a bug that allowed the init() function to be called multiple times. This let attackers re-initialize pools with fake tokens to bypass flash loan security checks.
Reference: https://rekt.news/au-dodo-rekt/",rekt_news_extra.txt
2021-03-05,Paid Network,Other,27418034.0,Admin Key Compromise / Infinite Mint,True,"Protocol: Paid Network
Date: March 5, 2021
Loss: $27,418,034
Vector: Admin Key Compromise / Infinite Mint
Scenario: The protocol's deployer EOA transferred ownership to an attacker address just before an infinite mint event. The attacker minted ~59.5M PAID tokens and dumped them on Uniswap, crashing the price by 90%.
Reference: https://rekt.news/paid-rekt/",rekt_news_extra.txt
2021-03-04,Meerkat Finance,Other,31000000.0,Rugpull / Malicious Upgrade,True,"Protocol: Meerkat Finance
Date: March 4, 2021
Loss: $31,000,000
Vector: Rugpull / Malicious Upgrade
Scenario: One day after launch on BSC, the developers upgraded the vault implementation to include a backdoor init() function that allowed them to drain 13M BUSD and 73k BNB to their own address.
Reference: https://rekt.news/meerkat-finance-bsc-rekt/",rekt_news_extra.txt
2021-02-27,Furucombo,Other,14000000.0,Logic Bug / Evil Contract,True,"Protocol: Furucombo
Date: Feb 27, 2021
Loss: $14,000,000
Vector: Logic Bug / Evil Contract
Scenario: Attacker exploited a vulnerability in the proxy contract's handler registry, making it delegatecall to a malicious implementation. This allowed the attacker to drain funds from users who had given the proxy infinite approval.
Reference: https://rekt.news/furucombo-rekt/",rekt_news_extra.txt
2021-02-24,FED (Fedwire),Other,0.0,Operational Error,True,"Protocol: FED (Fedwire)
Date: Feb 24, 2021
Loss: $0
Vector: Operational Error
Scenario: The US Federal Reserve's Fedwire and ACH payment systems suffered a multi-hour outage due to an internal operational error, disrupting billions in fiat transfers and forcing crypto exchanges (Gemini, Kraken, Coinbase) to delay processing.
Reference: https://rekt.news/fed-rekt/",rekt_news_extra.txt
2021-02-13,Alpha Finance,Other,37500000.0,Logic Bug / Internal Debt Manipulation,True,"Protocol: Alpha Finance
Date: Feb 13, 2021
Loss: $37,500,000
Vector: Logic Bug / Internal Debt Manipulation
Scenario: Attacker used a complex multi-transaction exploit to manipulate internal debt numbers in an unreleased sUSD pool, draining funds from the Iron Bank integration.
Reference: https://rekt.news/alpha-finance-rekt/",rekt_news_extra.txt
2021-02-08,Growth DeFi / BT Finance,Other,2700000.0,Logic Bug / Fake Token,True,"Protocol: Growth DeFi / BT Finance
Date: Feb 8, 2021
Loss: $2,700,000
Vector: Logic Bug / Fake Token
Scenario: Growth DeFi attacker forced the staker contract to accept a fake token liquidity pair, while BT Finance was exploited via a simple price manipulation vector.
Reference: https://rekt.news/the-big-combo/",rekt_news_extra.txt
2021-02-08,Armor,Other,1600000.0,Centralized Corruption / Policy Denial,True,"Protocol: Armor
Date: Feb 8, 2021
Loss: $1,600,000
Vector: Centralized Corruption / Policy Denial
Scenario: Following the Yearn exploit, Armor refused to pay out a legitimate 1,000 ETH claim; on-chain evidence suggested the team moved the user's NFT to their own treasury before denying the claim.
Reference: https://rekt.news/armor-rekt/",rekt_news_extra.txt
2021-02-04,Yearn Finance,Other,11000000.0,Flash Loan / Arbitrage Manipulation,True,"Protocol: Yearn Finance
Date: Feb 4, 2021
Loss: $11,000,000
Vector: Flash Loan / Arbitrage Manipulation
Scenario: Attacker used 11 flash loans to manipulate the 3crv pool in Curve, causing the yDAI vault to misprice its assets during a migration, allowing the attacker to withdraw excessive profit.
Reference: https://rekt.news/yearn-rekt/",rekt_news_extra.txt
2021-01-25,Sushi Badger Digg,Ethereum,81.68,Sandwich Attack,True,src/test/2021-01/Sushi_Badger_Digg_exp.sol,defihacklabs_incidents.json
2021-01-19,Saddle Finance,Other,275000.0,Economic Failure / Slippage,True,"Protocol: Saddle Finance
Date: Jan 19, 2021
Loss: $275,000
Vector: Economic Failure / Slippage
Scenario: Fork of Curve; due to high slippage and lack of protection at launch, arbitrageurs extracted millions from early LPs within minutes of the pool opening.
Reference: https://rekt.news/saddle-finance-rekt/",rekt_news_extra.txt
2020-12-29,Cover Protocol,Ethereum,0.0,Logic Flaw,True,src/test/2020-12/Cover_exp.sol,defihacklabs_incidents.json
2020-12-28,Cover Protocol,Other,9400000.0,Logic Bug / Infinite Mint,True,"Protocol: Cover Protocol
Date: Dec 28, 2020
Loss: $9,400,000
Vector: Logic Bug / Infinite Mint
Scenario: Attacker exploited an infinite mint loophole in the Blacksmith rewards contract; multiple exploiters (including Grap Finance) minted quadrillions of COVER tokens and dumped them, crashing the price by 90%.
Reference: https://rekt.news/cover-rekt/",rekt_news_extra.txt
2020-12-20,Ledger,Other,0.0,API Key Compromise / Marketing DB Breach,True,"Protocol: Ledger
Date: Dec 20, 2020
Loss: $0
Vector: API Key Compromise / Marketing DB Breach
Scenario: Customer database containing emails and personal info of ~272k customers was leaked; led to a massive increase in targeted phishing and physical threats against hardware wallet users.
Reference: https://rekt.news/ledger-rekt/",rekt_news_extra.txt
2020-12-17,Warp Finance,Other,7800000.0,Flash Loan / Oracle Manipulation,True,"Protocol: Warp Finance
Date: Dec 17, 2020
Loss: $7,800,000
Vector: Flash Loan / Oracle Manipulation
Scenario: Attacker used flash loans to manipulate the price of UniswapV2 WETH-DAI LP tokens, allowing them to borrow significantly more stablecoins than their collateral's true value.
Reference: https://rekt.news/warp-finance-rekt/",rekt_news_extra.txt
2020-12-14,Nexus Mutual (Hugh Karp),Other,8000000.0,Phishing / Session Hijacking,True,"Protocol: Nexus Mutual (Hugh Karp)
Date: Dec 14, 2020
Loss: $8,000,000
Vector: Phishing / Session Hijacking
Scenario: CEO Hugh Karp was targeted; attacker compromised his personal computer to modify a transaction in his browser/wallet, tricking him into signing a 370k NXM transfer to the hacker's address.
Reference: https://rekt.news/nxm-hugh-speaks-out/",rekt_news_extra.txt
2020-12-13,CeFi (SolarWinds),Other,0.0,Supply Chain Attack / Phishing,True,"Protocol: CeFi (SolarWinds)
Date: Dec 13, 2020
Loss: $0
Vector: Supply Chain Attack / Phishing
Scenario: Not a crypto-native exploit; state-sponsored actors compromised SolarWinds software updates to gain access to US Treasury and FireEye systems for espionage purposes.
Reference: https://rekt.news/cefi-rekt/",rekt_news_extra.txt
2020-12-01,EXMO,Unknown,10500000.0,Security Breach,True,"22 December 2020 EXMO Security Breach 10,500,000 USD of BTC, XRP, ZEC, ETC and ETH 422 10,500,000 Security Breach",charoenwong_bernardi_table.txt
2020-12-01,Compounder Finance,Other,12000000.0,Rugpull / Malicious Strategy,True,"Protocol: Compounder Finance
Date: Dec 1, 2020
Loss: $12,000,000
Vector: Rugpull / Malicious Strategy
Scenario: The developers swapped legitimate strategy contracts for malicious ones containing a ""backdoor"" withdraw function, allowing them to drain the entire TVL despite a completed audit of the original code.
Reference: https://rekt.news/deathbed-confessions-c3pr/",rekt_news_extra.txt
2020-11-21,Pickle Finance,Ethereum,20000000.0,Incorrect Validation,True,src/test/2020-11/Pickle_exp.sol,defihacklabs_incidents.json
2020-11-17,Origin Protocol,Other,7000000.0,Flash Loan / Reentrancy,True,"Protocol: Origin Protocol
Date: Nov 17, 2020
Loss: $7,000,000
Vector: Flash Loan / Reentrancy
Scenario: Attacker used a flash loan to perform a reentrant deposit into the OUSD vault, manipulating the Rebasing mechanism to mint excessive OUSD against a small amount of collateral.
Reference: https://rekt.news/hack-epidemic/",rekt_news_extra.txt
2020-11-14,Value DeFi,Other,7400000.0,Flash Loan / Price Manipulation,True,"Protocol: Value DeFi
Date: Nov 14, 2020
Loss: $7,400,000
Vector: Flash Loan / Price Manipulation
Scenario: Attacker exploited a bug in the withdrawal logic where the vault used the wrong Curve function for pricing, allowing them to manipulate the vault's share price via flash loans.
Reference: https://rekt.news/value-defi-rekt/",rekt_news_extra.txt
2020-11-12,Akropolis,Other,2000000.0,Flash Loan / Reentrancy,True,"Protocol: Akropolis
Date: Nov 12, 2020
Loss: $2,000,000
Vector: Flash Loan / Reentrancy
Scenario: Attacker used a combination of flash loans and a malicious token contract to execute reentrant deposits, tricking the vault into crediting them for more DAI than they actually supplied.
Reference: https://rekt.news/akropolis-rekt/",rekt_news_extra.txt
2020-10-26,Harvest Finance,Other,33800000.0,Flash Loan / Price Manipulation,True,"Protocol: Harvest Finance
Date: Oct 26, 2020
Loss: $33,800,000
Vector: Flash Loan / Price Manipulation
Scenario: Attacker used flash loans to manipulate stablecoin prices in the Curve Y pool, tricking Harvest's vault price calculations into allowing them to withdraw more than they deposited.
Reference: https://rekt.news/harvest-finance-rekt/",rekt_news_extra.txt
2020-09-28,Eminence,Other,15000000.0,Flash Loan / Bonding Curve Manipulation,True,"Protocol: Eminence
Date: Sept 28, 2020
Loss: $15,000,000
Vector: Flash Loan / Bonding Curve Manipulation
Scenario: Unreleased project by Andre Cronje; users FOMO'd $15M into unfinished contracts; attacker used a flash loan to manipulate the EMN bonding curve by burning EMN for eTokens, draining the DAI collateral.
Reference: https://rekt.news/eminence-rekt-in-prod/",rekt_news_extra.txt
2020-09-26,Kucoin,Other,280000000.0,Private Key Compromise,True,"Protocol: Kucoin
Date: Sept 26, 2020
Loss: $280,000,000
Vector: Private Key Compromise
Scenario: Attacker gained access to Kucoin's hot wallet private keys, draining ~$280M in various ERC20 tokens and Bitcoin; many projects performed token swaps to effectively ""undo"" the theft of their specific assets.
Reference: https://rekt.news/epic-hack-homie/",rekt_news_extra.txt
2020-09-12,bzx,Ethereum,8100000.0,Logic Flaw,True,src/test/2020-09/bzx_exp.sol,defihacklabs_incidents.json
2020-09-01,KuCoin,Unknown,281000000.0,Security Breach,True,"21 September 2020 KuCoin Security Breach 281,000,000 USD of BTC and ETH 26,137 281,000,000 Security Breach",charoenwong_bernardi_table.txt
2020-08-04,Opyn Protocol,Ethereum,370000.0,Logic Flaw,True,src/test/2020-08/Opyn_exp.sol,defihacklabs_incidents.json
2020-07-01,Cashaa,Unknown,3100000.0,Human Error,False,"20 July 2020 Cashaa Malware Hack 336 BTC 336 3,100,000 Human Error",charoenwong_bernardi_table.txt
2020-06-28,Balancer Protocol,Ethereum,500000.0,Token Incompatible,True,src/test/2020-06/Balancer_20200628_exp.sol,defihacklabs_incidents.json
2020-06-18,Bancor Protocol,Ethereum,545000.0,Access Control,True,src/test/2020-06/Bancor_exp.sol,defihacklabs_incidents.json
2020-04-19,LendfMe,Ethereum,25000.0,Reentrancy Attack,True,src/test/2020-04/LendfMe_exp.sol,defihacklabs_incidents.json
2020-04-18,UniSwapV1,Ethereum,220000.0,Reentrancy Attack,True,src/test/2020-04/uniswap-erc777.sol,defihacklabs_incidents.json
2019-11-01,Upbit,Unknown,51000000.0,Security Breach,True,"19 November 2019 Upbit Security Breach 342,000 ETH 6,771 51,000,000 Security Breach",charoenwong_bernardi_table.txt
2019-06-01,Bitrue,Unknown,3900000.0,Security Breach,True,"18 June 2019 Bitrue Hack 9,300,000 XRP and 2,500,000 ADA 361 3,900,000 Security Breach",charoenwong_bernardi_table.txt
2019-05-01,Binance,Unknown,40000000.0,Human Error,False,"17 May 2019 Binance Hack 6,270 BTC 6,270 40,000,000 Human Error",charoenwong_bernardi_table.txt
2019-03-01,Coinbene,Unknown,100000000.0,Agency Problem,False,"16 March 2019 Coinbene Inside Job 100,000,000 USD of HPT, NPSX, MXM, and UDOO 25,202 100,000,000 Agency Problem",charoenwong_bernardi_table.txt
2018-12-01,QuadrigaCX,Unknown,130000000.0,Agency Problem,False,"15 December 2018 QuadrigaCX Theft 26,350 BTC or 130,000,000 USD 26,350 130,000,000 Agency Problem",charoenwong_bernardi_table.txt
2018-10-07,SpankChain,Ethereum,155.0,Reentrancy Attack,True,src/test/2018-10/SpankChain_exp.sol,defihacklabs_incidents.json
2018-09-01,Zaif,Unknown,60000000.0,Security Breach,True,"14 September 2018 Zaif Hot Wallet Breach 5,966 BTC, undisclosed BCH and MonaCoin 9,089 60,000,000 Security Breach",charoenwong_bernardi_table.txt
2018-06-01,Bithumb,Unknown,71000000.0,Security Breach,True,"13 June 2018 Bithumb and Coinrail Theft 71,000,000 USD of XRP and ETH 10,394 71,000,000 Security Breach",charoenwong_bernardi_table.txt
2018-04-24,SmartMesh,Ethereum,140000000.0,Overflow,True,src/test/2018-04/SmartMesh_exp.sol,defihacklabs_incidents.json
2018-04-22,Beauty Chain,Ethereum,900000000.0,Overflow,True,src/test/2018-04/BEC_exp.sol,defihacklabs_incidents.json
2018-04-01,CoinSecure,Unknown,3300000.0,Agency Problem,False,"12 April 2018 CoinSecure Inside Job 438 BTC 438 3,300,000 Agency Problem",charoenwong_bernardi_table.txt
2018-02-01,Bitgrail,Unknown,170000000.0,Security Breach,True,"11 February 2018 Bitgrail Hack/Exit Scam 17,000,000 NANO 19,044 170,000,000 Security Breach",charoenwong_bernardi_table.txt
2018-01-01,Coincheck,Unknown,533000000.0,Human Error,False,"10 January 2018 Coincheck Virus Hack 523,000,000 NEM 47,711 533,000,000 Human Error",charoenwong_bernardi_table.txt
2017-12-01,NiceHash,Unknown,62000000.0,Security Breach,True,"9 December 2017 NiceHash Payment Compromise 4,736 BTC 4,736 62,000,000 Security Breach",charoenwong_bernardi_table.txt
2017-11-06,Parity,Ethereum,514000.0,Access Control,True,src/test/2017-11/Parity_kill_exp.sol,defihacklabs_incidents.json
2017-04-01,Yapizon,Unknown,5300000.0,Security Breach,True,"8 April 2017 Yapizon Hot Wallet Breach 3,816 BTC 3,816 5,300,000 Security Breach",charoenwong_bernardi_table.txt
2016-08-01,Bitfinex-BitGo,Unknown,66000000.0,Security Breach,True,"7 August 2016 Bitfinex-BitGo Theft 119,756 BTC 119,756 66,000,000 Security Breach",charoenwong_bernardi_table.txt
2016-05-01,Gatecoin,Unknown,2000000.0,Security Breach,True,"6 May 2016 Gatecoin Hot Wallet Breach 250 BTC and 185,000 ETH 4,463 2,000,000 Security Breach",charoenwong_bernardi_table.txt
2015-08-01,BTER,Unknown,1750000.0,Agency Problem,False,"5 August 2015 BTER Inside Job 7,170 BTC 7,170 1,750,000 Agency Problem",charoenwong_bernardi_table.txt
2015-01-01,Bitstamp,Unknown,5100000.0,Human Error,False,"4 January 2015 Bitstamp Malware Attack 19,000 BTC 19,000 5,100,000 Human Error",charoenwong_bernardi_table.txt
2014-07-01,Mintpal,Unknown,2000000.0,Security Breach,True,"3 July 2014 Mintpal Hack 8,000,000 Vericoin 3,225 2,000,000 Security Breach",charoenwong_bernardi_table.txt
2014-03-01,Mt. Gox,Unknown,460000000.0,Security Breach,True,"2 March 2014 Mt. Gox Transaction Malleability 850,000 BTC 850,000 460,000,000 Security Breach",charoenwong_bernardi_table.txt
